CASEID,DEM_RACEETH,CANDAFF_ANGDPCOFT,CANDAFF_ANGRPCOFT,PID_X,EFFICPO_CARESTD,DEM_EDUGROUP,GENDER_RESPONDENT,LIBCPRE_SELF,DHSINVOLV_CONTACT1,MOBILPO_RMOB,MOBILPO_SIGN,DHSINVOLV_MARCH,DHSINVOLV_NETPETITION,MOBILPO_OTHERWORK,MOBILPO_CTBPTY,MOBILPO_CTBCAND,MOBILPO_CTBOTH,MOBILPO_RALLY,DHSINVOLV_BOARD,TRUSTGOV_TRUSTGSTD
5976, 1,-1, 2, 1, 2, 3,2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2
5977, 3, 4, 3, 3,-1, 5,2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
5978, 1, 2,-1, 6,-7, 3,2, 4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
5979, 4, 3,-1, 6, 3, 5,1, 6, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2
5980, 1,-1, 4, 4, 2, 4,2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
5981, 1, 1,-1, 7, 2, 4,1, 5, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 3
5982, 2,-1, 4, 1, 4, 3,2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
5983, 4,-1,-1, 6,-6, 1,1, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1
5984, 1, 4,-1, 6, 2, 2,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
5985, 3, 2,-1, 7,-1, 3,1, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
5986, 2,-1,-1, 4,-1, 3,2, 7, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
5987, 1, 1,-1, 7,-1, 4,1, 6, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
5988, 1, 3, 3, 3, 1, 5,1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3
5989, 1,-1,-1, 3,-1, 2,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
5990, 1, 4,-1, 5,-1, 4,2, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1,-1
5991, 1, 2,-1, 6,-1, 4,2, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
5992, 1,-1, 2, 2,-1, 2,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
5993, 1, 4, 1, 2,-1, 4,1, 3, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2,-1
5994, 1, 3, 4, 6,-1, 5,1, 5, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
5995, 1, 2,-1, 5,-1, 3,1, 5, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2,-1
5996, 2, 4,-1, 2,-1, 1,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
5997, 3,-1, 3, 1, 4, 4,1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2
5998, 1, 2,-1, 7, 3, 3,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
5999, 1, 3, 3, 4, 2, 4,1, 4, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 3
6000, 2,-1, 2, 2,-6, 3,2, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6, 3
6001, 4, 1,-1, 7,-1, 2,1, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6002, 3,-1, 2, 6, 4, 2,2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6003, 1, 4,-1, 2, 2, 4,2, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6004, 1, 2,-1, 7,-1, 5,1, 5, 2, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2,-1
6005, 1, 1,-1, 5,-6, 4,2, 7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6, 3
6006, 2,-1,-1, 3, 4, 5,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
6007, 3, 1,-1, 7,-1, 5,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6008, 1,-1, 2, 3, 2, 3,1, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6009, 1,-1,-1, 2,-1, 4,1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6010, 1,-1, 4, 3,-1, 2,1, 5, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2,-1
6011, 1,-1,-1, 6,-1, 3,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6012, 3, 4, 3, 1,-6, 3,1, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6, 2
6013, 1, 4, 2, 1,-1, 5,1, 3, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1,-1
6014, 1, 2,-1, 7, 4, 4,1, 6, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 3
6015, 1,-1,-1, 3, 2, 3,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6016, 1, 4,-1, 5,-1, 3,1, 6, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1,-1
6017, 1, 4,-1, 7, 4, 4,1, 6, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6018, 1, 2,-1, 5,-1, 4,2, 5, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2,-1
6019, 1,-1,-1, 6,-7, 3,2, 5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
6020, 1, 2,-1, 4, 1, 3,2, 4, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3
6021, 1, 5,-1, 1,-1, 2,2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6022, 1, 4, 4, 4,-6, 3,2, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6, 3
6023, 1, 3,-1, 5,-1, 4,1, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6024, 3,-1, 2, 2,-1, 1,2,-9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6025, 2,-1, 4, 1, 3, 2,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6026, 2,-1,-1, 1, 3, 1,2, 6, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2
6027, 2,-1, 1, 1,-1, 3,2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,-1
6028, 1,-1,-1, 1,-1, 3,2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1,-1
6029, 1, 3, 2, 2,-7, 3,2, 3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7, 3
6030, 1, 4, 4, 2,-1, 4,2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1,-1
6031, 2,-1,-1, 1, 3, 3,2, 6, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2
6032, 1,-1,-1, 3,-1, 4,2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6033, 1, 3,-1, 6, 1, 2,2, 6, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3
6034, 1,-1, 2, 1, 4, 4,1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6035, 3,-1, 3, 1,-1, 5,1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1,-1
6036, 4, 4, 2, 4, 1, 4,1, 2, 1,-9, 2, 2, 1, 2, 2, 1, 2, 2, 2, 3
6037, 2,-1,-1, 2, 3, 1,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6038, 1,-1,-1, 5,-1, 5,2, 6, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6039, 1, 2,-1, 6,-1, 2,1, 6, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2,-1
6040, 1, 3, 4, 5, 1, 3,1, 5, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3
6041, 1, 4, 4, 2, 2, 3,2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6042, 1,-1, 2, 1, 1, 4,2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6043, 1,-1, 1, 1, 1,-9,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6044, 1, 4,-1, 6,-1, 4,2, 5, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2,-1
6045, 1,-1, 2, 3, 2, 4,1, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6046, 1, 2,-1, 7,-1, 2,2, 6, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6047, 1,-1,-1, 5, 1, 2,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6048, 1, 2, 4, 5, 4, 4,2, 6, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 3
6049, 1, 3,-1, 5, 2, 5,2, 3, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3
6050, 3, 4,-1, 5,-1, 4,2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6051, 1, 4,-1, 6,-1, 3,2, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6052, 4, 3,-1, 5, 4, 4,2, 5, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3
6053, 4,-1,-1, 6,-7, 5,2, 6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
6054, 4,-1,-1, 3,-1, 4,1, 3, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6055, 1, 4, 3, 2, 2, 5,1, 4, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 3
6056, 1,-1, 4, 1, 2, 5,2, 3, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 3
6057, 2,-1, 2, 1, 2, 4,2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2
6058, 1,-1, 4, 1,-1, 2,1, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2,-1
6059, 1, 3,-1, 7, 2, 3,1, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6060, 2, 4, 4, 1,-1, 2,2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6061, 1,-1, 2, 1, 4, 3,1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
6062, 3,-1, 2, 1,-1, 3,2, 7, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1,-1
6063, 3,-1, 2, 1,-1, 5,1, 4, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2,-1
6064, 2,-1, 2, 1,-1, 2,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6065, 1, 2,-1, 7,-1, 5,2, 6, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2,-1
6066, 1, 2,-1, 4,-7, 3,1, 6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7, 3
6067, 1,-1, 4, 1,-1, 3,2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6068, 3,-1, 2, 2,-1, 2,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6069, 4,-1,-1, 1,-1, 3,1, 5, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1,-1
6070, 3, 3, 4, 2, 3, 3,2, 4, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2
6071, 2,-1,-1, 2, 3, 2,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6072, 1, 4,-1, 6, 2, 3,1, 6, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6073, 1,-1,-1, 6,-1, 2,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6074, 1,-1,-1, 7,-1, 3,2, 6, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2,-1
6075, 1, 3,-1, 4,-7, 5,1, 7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
6076, 3,-1,-1, 6,-1, 2,1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6077, 3,-1,-1, 4, 3, 3,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6078, 1, 4, 3, 2, 1, 4,1, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6079, 1,-1,-1, 3,-7, 3,2, 4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7, 3
6080, 2,-1, 4, 1,-6, 2,2, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1
6081, 1, 2, 4, 6,-1, 4,1, 5, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1,-1
6082, 1, 4, 3, 4,-1, 4,1, 4, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1,-1
6083, 1,-1,-1, 6,-7, 3,2, 2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
6084, 1, 4, 3, 2, 2, 5,1, 3, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 3
6085, 1,-1, 2, 1, 3, 5,1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 3
6086, 1, 3,-1, 5, 2, 5,2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6087, 3, 5,-1, 1,-1, 2,2, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2,-1
6088, 3,-1, 2, 2, 1, 1,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6089, 1,-1, 4, 1,-1, 3,1, 6, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2,-1
6090, 1,-1, 1, 1, 4, 5,2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6091, 1,-1,-1, 2,-1, 5,2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2,-1
6092,-9,-1,-1, 4,-1, 2,2,-9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6093, 4, 3,-1, 2, 2, 4,2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6094, 1, 2,-1, 7, 2, 3,1, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6095, 1, 4,-1, 7,-7, 2,1, 6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7, 3
6096, 1, 4,-1, 5,-1, 4,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6097, 1,-1, 2, 3, 2, 2,1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6098, 1, 2,-1, 5, 2, 5,1, 5, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 3
6099, 1, 4,-1, 6,-1, 2,2, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6100, 1,-1,-1, 4, 3, 3,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6101, 3,-1, 2, 2,-1, 3,2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6102, 4,-1,-1, 2,-7, 5,2, 3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
6103, 1,-1,-1, 4,-1, 3,1, 4, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6104, 2,-1,-1, 1,-1, 2,2, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6105, 2,-1, 4, 1,-1, 2,2, 4, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1,-1
6106, 1,-1, 3, 6,-1, 1,2, 4, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6107, 2, 4, 2, 4, 1, 5,1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2
6108, 2,-1, 2, 1, 2, 5,2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2
6109, 2,-1,-1, 1,-1, 3,2, 4, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1,-1
6110, 1,-1, 1, 4, 1, 5,2, 4, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 3
6111, 1,-1, 2, 1,-1, 1,1, 4, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2,-1
6112, 1,-1,-1, 2,-1, 4,1, 4, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6113, 1, 3, 4, 4, 1, 4,1,-9, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 3
6114, 3,-1,-1, 1, 1, 2,1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2
6115, 3,-1,-1, 3,-1, 1,2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6116, 3, 2,-1, 4,-1, 1,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6117, 1, 4,-1, 5,-1, 4,2, 4, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6118, 3, 4,-1, 2,-1, 3,1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6119, 1,-1, 2, 3,-1, 4,2, 4, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6120, 1,-1, 4, 1,-1, 4,2, 3, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6121, 3, 2,-1, 7,-1, 3,2, 6, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6122, 1,-1,-1, 2, 4, 2,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6123, 2,-1, 1, 1,-7, 1,2, 3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7, 3
6124, 1, 2,-1, 5, 2, 3,1, 6, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 3
6125, 3,-1, 2, 1, 3, 1,2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2
6126, 2,-1, 1, 3, 2, 3,2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3
6127, 1, 4, 4, 3,-1, 4,1, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6128, 1,-1,-1, 4, 3, 1,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6129, 1,-1, 4, 4,-1, 3,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1,-1
6130, 1, 4,-1, 4,-1, 2,1, 4, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2,-1
6131, 1, 2,-1, 7,-1, 3,2, 7, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6132, 1, 3,-1, 6, 2, 4,1, 5, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3
6133, 1, 4,-1, 6, 1, 2,2, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6134, 3,-1,-1, 4, 3, 2,1, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1
6135, 3, 4,-1, 2,-1, 3,2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6136, 3,-1, 4, 3,-1, 2,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6137, 3, 4,-1, 4, 2, 4,1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2
6138, 1, 2,-1, 7,-1, 5,1, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6139, 1, 4, 3, 1, 2, 3,1, 5, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 3
6140, 1, 2,-1, 7,-1, 3,2, 6, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1,-1
6141, 1,-1, 2, 2,-1, 2,1, 3, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6142, 1, 2,-1, 4,-1, 2,2, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6143, 3,-1,-1, 1, 2, 1,2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6144, 2,-1, 2, 4,-1, 2,1, 4, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1,-1
6145, 1, 4,-1, 6,-1, 4,2, 6, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1,-1
6146, 1, 4, 4, 5, 2, 3,1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6147, 3, 4, 4, 4, 3, 1,2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6148, 1, 2, 2, 4,-1, 1,2, 4, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6149, 1,-1, 1, 1,-1, 3,1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6150, 1, 4, 2, 1,-1, 5,2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6151, 1, 3,-1, 6,-1, 4,2, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6152, 2, 4, 1, 1, 1, 4,1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6153, 4, 2,-1, 6,-1, 4,1, 6, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1,-1
6154, 2,-1, 1, 1, 2, 2,2, 4, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3
6155, 1, 3, 4, 4,-6, 4,1, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6, 3
6156, 3, 1,-1, 5,-1, 2,1, 6, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6157, 1, 1,-1, 7,-1, 3,1, 7, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1,-1
6158, 1,-1,-1, 2,-7, 3,2, 5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
6159, 1, 4, 3, 3,-1, 3,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1,-1
6160, 2,-1, 1, 1,-1, 3,2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6161, 1, 4, 4, 4,-1, 2,2, 4, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6162, 4, 1,-1, 5, 1, 3,1, 6, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3
6163, 1, 4, 2, 3,-1, 5,2, 4, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2,-1
6164, 2,-1, 2, 1,-6, 1,2, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1
6165, 2,-1, 5, 1, 1, 1,1, 6, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6166, 1,-1,-1, 4, 1, 5,1, 4, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 3
6167, 1, 1,-1, 7,-7, 3,2, 6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
6168, 2,-1, 2, 3,-1, 4,1, 5, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1,-1
6169, 1, 4,-1, 6,-1, 2,2, 4, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2,-1
6170, 3,-1, 1, 4,-1, 3,2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6171, 3, 4,-1, 2,-7, 2,1, 2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7, 3
6172, 1, 1, 1, 4,-7, 3,2, 4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7, 3
6173, 3,-1,-1, 7,-1, 1,2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6174, 1, 4,-1, 2,-1, 2,1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6175, 3,-1, 2, 1, 4, 1,2, 5, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1
6176, 2,-1, 2, 1, 2, 2,1, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6177, 2, 4, 2, 1, 1, 3,2, 4, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6178, 3,-1,-1, 4,-7, 3,2, 4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
6179, 3,-1, 4, 1,-1, 2,1, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2,-1
6180, 1,-1, 3, 1, 4, 2,2, 4, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 2, 3
6181, 1, 4,-1, 7,-1, 5,1, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6182, 1, 4, 2, 1, 2, 5,1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 3
6183, 3,-1, 4, 3, 1, 4,1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3
6184, 3,-1, 2, 1, 1, 2,1, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6185, 3, 4,-1, 1,-7, 2,2, 4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1
6186, 2,-1, 4, 1, 1, 5,2, 4, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2
6187, 1,-1,-1, 2, 3, 4,1, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6188, 1, 4,-1, 1,-1, 3,2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6189, 3,-1,-1, 2, 2, 4,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6190, 3, 1, 5, 5,-1, 1,1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6191, 1, 4,-1, 6, 3, 4,2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
6192, 3,-1,-1, 1, 3, 3,2, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1
6193, 3, 5, 3, 3, 2,-2,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
6194, 3,-1, 4, 1,-1, 1,1, 6, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2,-1
6195, 3,-1,-1, 1,-1, 2,2, 4, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2,-1
6196, 3,-1,-1, 1, 1, 1,2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
